Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","076","Brésil","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","17874.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","78734.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","81076.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","81313","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","79364.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","77440.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","26765.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","28042.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","27092.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","29406.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","32511.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","2326.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","2388.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2369.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2467.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","2448.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","108","Burundi","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","896.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","108","Burundi","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","883.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","108","Burundi","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","861","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","108","Burundi","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","864.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","108","Burundi","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","857.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","7566.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","8010.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","6282.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6576","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","7633.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","4521.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","4785.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","4584.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","4668.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","4860.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","4797.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","4828.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","4711.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","4741.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","4785.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","124","Canada","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","56313.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","124","Canada","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","56570","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","124","Canada","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","53146.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","124","Canada","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","55634.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","124","Canada","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","56716.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","152","Chili","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","28757.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","152","Chili","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","28456.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","152","Chili","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","26347.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","152","Chili","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","29148.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","152","Chili","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","29691.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","159","Chine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","17806.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","159","Chine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","18765.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","159","Chine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","19075.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","159","Chine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","20669.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","159","Chine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","21262.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","344","Chine - RAS de Hong-Kong","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","66993.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","344","Chine - RAS de Hong-Kong","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","65388.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","344","Chine - RAS de Hong-Kong","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","61328.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","344","Chine - RAS de Hong-Kong","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","65876.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","344","Chine - RAS de Hong-Kong","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","64166.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","446","Chine - RAS de Macao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","141486","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","446","Chine - RAS de Macao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","135229","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","446","Chine - RAS de Macao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","60597.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","446","Chine - RAS de Macao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","73734.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","446","Chine - RAS de Macao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","57203.4","X","Ciffre de sources internationales",""
