Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","266","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","143.08","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","124761.85","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","17.49","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","15247.3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.11","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","7067.46","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","53","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","54","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","54","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","20.07","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","76.98","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","76028.28","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","9.15","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","9042.2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","4.43","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","4376.23","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","24","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","67","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","19","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","72","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","72","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","19.19","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","72.54","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","99142.94","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.65","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","11825.5","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","4.18","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","5717.01","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","71","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","250","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","320","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","320","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","9.57","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","35.96","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","439369.29","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","4.34","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","53040.84","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.06","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","25190.64","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","248","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","82","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","9","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","47","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","274","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5154","Autres utilisations (non alimentaire)","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","272","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","26.23","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","98.55","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","373560.07","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","11.9","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","45123.96","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","5.64","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","21363.21","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","8","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","8","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5171","Alimentation pour touristes","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","6","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","49.59","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","185.89","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","8511","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","22.72","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","1040.07","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","10.48","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","480","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","424","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","143","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","-4","I","Valeur imputée",""
